NOVA_EXIT,NOVA_TRIG,NOVA_LOCK,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-09T04:36:00+00:00,2026-06-09T08:07:00+00:00,66.916879,66.356218,1000.0,-8.3785,,stop,211
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-09T04:51:00+00:00,2026-06-09T05:08:00+00:00,67.38749,66.750601,1000.0,-9.4511,,stop,17
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-09T17:21:00+00:00,2026-06-10T02:36:00+00:00,65.134565,64.268051,1000.0,-13.3034,,stop,555
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-10T07:21:00+00:00,2026-06-10T08:03:00+00:00,64.653941,64.174691,1000.0,-7.4125,,stop,42
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-10T12:36:00+00:00,2026-06-10T13:43:00+00:00,64.213369,65.214194,1000.0,15.5859,,tp,67
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-10T13:41:00+00:00,2026-06-10T14:21:00+00:00,65.224682,64.593458,1000.0,-9.6777,,stop,40
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-10T15:56:00+00:00,2026-06-10T16:25:00+00:00,65.525072,64.648063,1000.0,-13.3843,,stop,29
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-11T00:21:00+00:00,2026-06-11T01:39:00+00:00,63.772797,64.505973,1000.0,11.4967,,tp,78
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-11T01:06:00+00:00,2026-06-11T01:41:00+00:00,64.153291,64.820343,1000.0,10.3978,,tp,35
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-11T01:21:00+00:00,2026-06-11T01:42:00+00:00,64.303486,65.030265,1000.0,11.3023,,tp,21
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-11T01:46:00+00:00,2026-06-11T02:32:00+00:00,64.914279,64.33054,1000.0,-8.9925,,stop,46
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-11T04:01:00+00:00,2026-06-11T06:00:00+00:00,65.304786,64.84181,1000.0,-7.0895,,stop,119
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-11T06:26:00+00:00,2026-06-11T06:53:00+00:00,65.404916,65.035973,1000.0,-5.6409,,stop,27
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-11T08:31:00+00:00,2026-06-11T09:00:00+00:00,65.545098,65.16884,1000.0,-5.7404,,stop,29
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-11T10:56:00+00:00,2026-06-11T10:58:00+00:00,65.715319,65.390201,1000.0,-4.9474,,stop,2
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-11T11:56:00+00:00,2026-06-11T12:07:00+00:00,66.055761,65.618917,1000.0,-6.6133,,stop,11
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-11T17:31:00+00:00,2026-06-11T17:49:00+00:00,65.995683,67.028433,1000.0,15.6487,,tp,18
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-11T17:51:00+00:00,2026-06-11T20:38:00+00:00,67.077087,66.335025,1000.0,-11.0628,,stop,167
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-12T02:41:00+00:00,2026-06-12T03:13:00+00:00,67.277347,66.880289,1000.0,-5.9018,,stop,32
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-12T08:11:00+00:00,2026-06-12T09:30:00+00:00,66.726632,67.193453,1000.0,6.996,,tp,79
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-12T09:21:00+00:00,2026-06-12T10:22:00+00:00,67.167204,66.78741,1000.0,-5.6545,,stop,61
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-12T14:31:00+00:00,2026-06-12T15:07:00+00:00,67.307386,68.472542,1000.0,17.311,,tp,36
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-12T15:11:00+00:00,2026-06-12T15:34:00+00:00,68.68918,67.906501,1000.0,-11.3945,,stop,23
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-12T23:56:00+00:00,2026-06-13T01:42:00+00:00,66.876827,67.220755,1000.0,5.1427,,tp,106
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-13T00:26:00+00:00,2026-06-13T01:42:00+00:00,67.027022,67.382168,1000.0,5.2986,,tp,76
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-13T06:51:00+00:00,2026-06-13T10:46:00+00:00,67.127152,67.510702,1000.0,5.7138,,tp,235
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-13T07:31:00+00:00,2026-06-13T11:19:00+00:00,67.357451,67.769236,1000.0,6.1134,,tp,228
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-13T08:41:00+00:00,2026-06-13T13:41:00+00:00,67.567724,68.044865,1000.0,7.0617,,tp,300
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-13T11:21:00+00:00,2026-06-13T13:41:00+00:00,67.928192,68.27646,1000.0,5.127,,tp,140
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-13T15:16:00+00:00,2026-06-13T15:45:00+00:00,68.679167,68.300261,1000.0,-5.517,,stop,29
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-13T21:46:00+00:00,2026-06-13T22:01:00+00:00,69.530272,69.104605,1000.0,-6.122,,stop,15
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-14T08:21:00+00:00,2026-06-14T08:34:00+00:00,68.38879,68.112985,1000.0,-4.0329,,stop,13
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-14T09:46:00+00:00,2026-06-14T10:49:00+00:00,68.48892,68.164477,1000.0,-4.7372,,stop,63
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-14T16:16:00+00:00,2026-06-14T16:55:00+00:00,67.697893,67.394452,1000.0,-4.4823,,stop,39
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-14T20:36:00+00:00,2026-06-14T20:39:00+00:00,68.098413,67.793024,1000.0,-4.4845,,stop,3
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-14T21:21:00+00:00,2026-06-14T21:39:00+00:00,69.149778,69.867404,1000.0,10.3778,,tp,18
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-14T21:46:00+00:00,2026-06-14T22:08:00+00:00,70.381377,69.6607,1000.0,-10.2396,,stop,22
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-14T22:46:00+00:00,2026-06-15T11:19:00+00:00,70.661741,72.162094,1000.0,21.2329,,tp,753
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-14T23:51:00+00:00,2026-06-15T11:12:00+00:00,71.102313,72.071355,1000.0,13.6288,,tp,681
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-15T00:16:00+00:00,2026-06-15T00:39:00+00:00,71.653028,71.017728,1000.0,-8.8663,,stop,23
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-15T02:21:00+00:00,2026-06-15T02:47:00+00:00,71.502833,71.001839,1000.0,-7.0066,,stop,26
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-15T06:26:00+00:00,2026-06-15T07:02:00+00:00,71.432742,71.040269,1000.0,-5.4943,,stop,36
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-15T06:51:00+00:00,2026-06-15T07:00:00+00:00,71.512846,71.135963,1000.0,-5.2701,,stop,9
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-15T10:56:00+00:00,2026-06-15T11:20:00+00:00,71.963431,72.497633,1000.0,7.4232,,tp,24
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-15T11:21:00+00:00,2026-06-15T13:15:00+00:00,72.544185,73.331587,1000.0,10.8541,,tp,114
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-15T12:46:00+00:00,2026-06-15T13:18:00+00:00,72.99477,73.767319,1000.0,10.5836,,tp,32
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-15T13:21:00+00:00,2026-06-15T13:30:00+00:00,74.286447,73.637736,1000.0,-8.7326,,stop,9
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-15T15:41:00+00:00,2026-06-15T16:10:00+00:00,74.636902,75.555695,1000.0,12.3102,,tp,29
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-15T15:51:00+00:00,2026-06-15T21:28:00+00:00,75.0975,74.453442,1000.0,-8.5763,,stop,337
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-15T16:11:00+00:00,2026-06-15T17:03:00+00:00,75.758358,75.002157,1000.0,-9.9818,,stop,52
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-16T00:46:00+00:00,2026-06-16T00:55:00+00:00,74.426629,73.986036,1000.0,-5.9198,,stop,9
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-16T04:06:00+00:00,2026-06-16T04:07:00+00:00,74.006083,73.544636,1000.0,-6.2353,,stop,1
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-16T06:11:00+00:00,2026-06-16T08:06:00+00:00,73.946005,74.449095,1000.0,6.8035,,tp,115
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-16T06:51:00+00:00,2026-06-16T08:16:00+00:00,74.306473,74.746319,1000.0,5.9194,,tp,85
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-16T07:11:00+00:00,2026-06-16T07:14:00+00:00,74.49672,74.087424,1000.0,-5.4942,,stop,3
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-16T08:11:00+00:00,2026-06-16T08:53:00+00:00,74.817136,75.421817,1000.0,8.0821,,tp,42
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-16T08:51:00+00:00,2026-06-16T09:19:00+00:00,75.488007,74.968992,1000.0,-6.8755,,stop,28
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-16T12:36:00+00:00,2026-06-16T12:40:00+00:00,75.528059,75.010419,1000.0,-6.8536,,stop,4
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-16T17:51:00+00:00,2026-06-17T01:20:00+00:00,73.725719,73.196154,1000.0,-7.1829,,stop,449
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-17T01:51:00+00:00,2026-06-17T05:20:00+00:00,73.885927,73.373275,1000.0,-6.9384,,stop,209
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-17T04:51:00+00:00,2026-06-17T05:08:00+00:00,74.026109,73.614571,1000.0,-5.5594,,stop,17
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-17T13:16:00+00:00,2026-06-17T14:47:00+00:00,72.474094,71.981824,1000.0,-6.7924,,stop,91
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-17T15:16:00+00:00,2026-06-17T16:26:00+00:00,73.014796,74.115463,1000.0,15.0746,,tp,70
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-17T15:41:00+00:00,2026-06-17T16:28:00+00:00,73.335212,74.461144,1000.0,15.3532,,tp,47
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-17T16:31:00+00:00,2026-06-17T17:02:00+00:00,74.306473,73.613508,1000.0,-9.3258,,stop,31
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-17T23:21:00+00:00,2026-06-18T03:29:00+00:00,72.173704,71.720346,1000.0,-6.2815,,stop,248
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-18T02:26:00+00:00,2026-06-18T03:00:00+00:00,72.754458,72.378814,1000.0,-5.1632,,stop,34
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-18T07:21:00+00:00,2026-06-18T10:18:00+00:00,71.572924,71.167429,1000.0,-5.6655,,stop,177
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-18T07:51:00+00:00,2026-06-18T10:07:00+00:00,71.903353,71.510269,1000.0,-5.4668,,stop,136
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-18T08:41:00+00:00,2026-06-18T08:59:00+00:00,72.133652,71.748829,1000.0,-5.3349,,stop,18
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-18T09:21:00+00:00,2026-06-18T09:25:00+00:00,72.19373,71.85591,1000.0,-4.6794,,stop,4
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-18T12:51:00+00:00,2026-06-18T13:34:00+00:00,71.602963,71.174601,1000.0,-5.9825,,stop,43
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-18T19:41:00+00:00,2026-06-19T03:15:00+00:00,69.309986,68.814696,1000.0,-7.146,,stop,454
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-18T19:56:00+00:00,2026-06-19T03:15:00+00:00,69.500233,69.000416,1000.0,-7.1916,,stop,439
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-18T20:21:00+00:00,2026-06-18T21:15:00+00:00,69.980857,69.444747,1000.0,-7.6608,,stop,54
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-18T23:56:00+00:00,2026-06-19T00:02:00+00:00,69.850688,69.525901,1000.0,-4.6497,,stop,6
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-19T00:36:00+00:00,2026-06-19T01:11:00+00:00,69.960831,69.60166,1000.0,-5.1339,,stop,35
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-19T02:06:00+00:00,2026-06-19T02:14:00+00:00,70.171104,69.738897,1000.0,-6.1593,,stop,8
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-19T12:56:00+00:00,2026-06-19T13:45:00+00:00,68.629102,69.364525,1000.0,10.7159,,tp,49
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-19T13:46:00+00:00,2026-06-19T14:10:00+00:00,69.520259,68.931959,1000.0,-8.4623,,stop,24
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-19T16:16:00+00:00,2026-06-19T16:45:00+00:00,69.570324,69.09895,1000.0,-6.7755,,stop,29
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-19T21:01:00+00:00,2026-06-19T21:39:00+00:00,69.299973,68.913126,1000.0,-5.5822,,stop,38
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-19T22:26:00+00:00,2026-06-20T00:24:00+00:00,69.450168,69.787897,1000.0,4.8629,,tp,118
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-20T00:26:00+00:00,2026-06-20T00:42:00+00:00,70.040935,69.678806,1000.0,-5.1702,,stop,16
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-20T04:21:00+00:00,2026-06-20T04:43:00+00:00,70.311286,70.756326,1000.0,6.3296,,tp,22
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-20T04:41:00+00:00,2026-06-20T05:07:00+00:00,70.731832,71.261928,1000.0,7.4944,,tp,26
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-20T05:11:00+00:00,2026-06-20T05:28:00+00:00,72.003483,71.356313,1000.0,-8.988,,stop,17
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-20T10:51:00+00:00,2026-06-20T11:07:00+00:00,71.763171,71.445885,1000.0,-4.4213,,stop,16
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-20T11:46:00+00:00,2026-06-20T12:36:00+00:00,71.89334,71.55163,1000.0,-4.753,,stop,50
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-20T14:51:00+00:00,2026-06-20T16:30:00+00:00,71.99347,71.362007,1000.0,-8.7711,,stop,99
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-20T18:31:00+00:00,2026-06-20T19:07:00+00:00,71.973444,71.517493,1000.0,-6.335,,stop,36
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-20T21:16:00+00:00,2026-06-20T21:28:00+00:00,72.383977,72.057323,1000.0,-4.5128,,stop,12
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-20T22:11:00+00:00,2026-06-20T22:24:00+00:00,72.684367,73.334622,1000.0,8.9463,,tp,13
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-20T22:26:00+00:00,2026-06-21T00:01:00+00:00,73.635602,73.004858,1000.0,-8.5657,,stop,95
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-21T02:51:00+00:00,2026-06-21T03:04:00+00:00,73.425329,73.107309,1000.0,-4.3312,,stop,13
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-21T03:16:00+00:00,2026-06-21T03:31:00+00:00,73.735732,73.335985,1000.0,-5.4213,,stop,15
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-21T09:31:00+00:00,2026-06-21T11:18:00+00:00,73.755758,73.333158,1000.0,-5.7297,,stop,107
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-21T10:11:00+00:00,2026-06-21T11:05:00+00:00,74.186317,73.716076,1000.0,-6.3387,,stop,54
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-21T13:11:00+00:00,2026-06-21T13:35:00+00:00,73.835862,73.408878,1000.0,-5.7829,,stop,24
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-21T16:56:00+00:00,2026-06-21T17:00:00+00:00,74.646915,74.156101,1000.0,-6.5751,,stop,4
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-22T00:41:00+00:00,2026-06-22T01:26:00+00:00,73.515446,74.427136,1000.0,12.4013,,tp,45
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-22T01:26:00+00:00,2026-06-22T03:00:00+00:00,74.436642,73.639358,1000.0,-10.7109,,stop,94
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-22T05:11:00+00:00,2026-06-22T06:22:00+00:00,74.166291,73.731744,1000.0,-5.8591,,stop,71
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-22T11:11:00+00:00,2026-06-22T11:20:00+00:00,74.116226,73.688877,1000.0,-5.7659,,stop,9
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-22T11:36:00+00:00,2026-06-22T14:27:00+00:00,74.366551,73.844714,1000.0,-7.0171,,stop,171
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-22T17:51:00+00:00,2026-06-22T18:52:00+00:00,73.205043,72.748918,1000.0,-6.2308,,stop,61
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-22T18:06:00+00:00,2026-06-22T18:45:00+00:00,73.535472,73.111732,1000.0,-5.7624,,stop,39
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-23T10:06:00+00:00,2026-06-23T10:34:00+00:00,69.219869,68.778911,1000.0,-6.3704,,stop,28
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-23T14:16:00+00:00,2026-06-23T15:06:00+00:00,69.560311,68.890637,1000.0,-9.6272,,stop,50
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-23T21:11:00+00:00,2026-06-23T22:13:00+00:00,69.229882,69.593578,1000.0,5.2535,,tp,62
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-23T22:11:00+00:00,2026-06-23T22:25:00+00:00,69.630402,69.308755,1000.0,-4.6194,,stop,14
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-24T00:11:00+00:00,2026-06-24T02:21:00+00:00,69.960831,69.537457,1000.0,-6.0516,,stop,130
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-24T01:36:00+00:00,2026-06-24T02:03:00+00:00,70.421429,69.920414,1000.0,-7.1145,,stop,27
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-24T05:26:00+00:00,2026-06-24T07:03:00+00:00,70.020909,69.546096,1000.0,-6.781,,stop,97
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-24T11:46:00+00:00,2026-06-24T13:04:00+00:00,69.640415,69.07764,1000.0,-8.0812,,stop,78
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-24T20:06:00+00:00,2026-06-24T22:01:00+00:00,67.067074,68.420868,1000.0,20.1857,,tp,115
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-24T20:51:00+00:00,2026-06-24T21:12:00+00:00,68.018309,67.16374,1000.0,-12.5638,,stop,21
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-24T22:01:00+00:00,2026-06-24T22:19:00+00:00,68.338725,67.779069,1000.0,-8.1894,,stop,18
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-25T04:56:00+00:00,2026-06-25T05:09:00+00:00,68.438855,68.940544,1000.0,7.3305,,tp,13
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-25T05:11:00+00:00,2026-06-25T10:20:00+00:00,69.099713,68.586149,1000.0,-7.4322,,stop,309
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-25T12:36:00+00:00,2026-06-25T13:08:00+00:00,68.629102,68.066215,1000.0,-8.2019,,stop,32
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-25T17:31:00+00:00,2026-06-25T17:46:00+00:00,67.427542,66.657917,1000.0,-11.4141,,stop,15
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-25T20:21:00+00:00,2026-06-25T20:47:00+00:00,66.766684,66.231899,1000.0,-8.0098,,stop,26
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-25T21:31:00+00:00,2026-06-25T23:25:00+00:00,66.876827,67.66589,1000.0,11.7987,,tp,114
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-25T23:21:00+00:00,2026-06-25T23:28:00+00:00,67.567724,68.170416,1000.0,8.9198,,tp,7
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-25T23:31:00+00:00,2026-06-25T23:33:00+00:00,68.779297,68.18768,1000.0,-8.6017,,stop,2
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-26T03:41:00+00:00,2026-06-26T06:22:00+00:00,67.437555,68.893591,1000.0,21.5909,,tp,161
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-26T03:56:00+00:00,2026-06-26T06:59:00+00:00,68.258621,69.859115,1000.0,23.4475,,tp,183
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-26T06:26:00+00:00,2026-06-26T07:02:00+00:00,69.209856,70.221307,1000.0,14.6143,,tp,36
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-26T06:46:00+00:00,2026-06-26T09:49:00+00:00,69.780597,69.072115,1000.0,-10.153,,stop,183
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-26T07:41:00+00:00,2026-06-26T08:12:00+00:00,70.902053,70.025187,1000.0,-12.3673,,stop,31
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-26T12:31:00+00:00,2026-06-26T12:39:00+00:00,69.259921,68.709054,1000.0,-7.9536,,stop,8
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-26T13:56:00+00:00,2026-06-26T16:00:00+00:00,70.721819,72.490316,1000.0,25.0064,,tp,124
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-26T14:26:00+00:00,2026-06-26T14:45:00+00:00,71.69308,70.507016,1000.0,-16.5436,,stop,19
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-26T15:41:00+00:00,2026-06-27T19:25:00+00:00,72.223769,71.139738,1000.0,-15.0093,,stop,1664
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-26T19:36:00+00:00,2026-06-26T19:55:00+00:00,73.805823,73.112082,1000.0,-9.3995,,stop,19
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-27T00:06:00+00:00,2026-06-27T00:32:00+00:00,72.133652,71.69604,1000.0,-6.0667,,stop,26
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-27T02:26:00+00:00,2026-06-27T03:11:00+00:00,72.213756,71.766053,1000.0,-6.1997,,stop,45
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-27T03:26:00+00:00,2026-06-27T04:56:00+00:00,72.313886,71.820398,1000.0,-6.8243,,stop,90
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-27T12:56:00+00:00,2026-06-27T14:14:00+00:00,72.203743,72.589254,1000.0,5.3392,,tp,78
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-27T13:41:00+00:00,2026-06-27T13:50:00+00:00,72.59425,72.221668,1000.0,-5.1324,,stop,9
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-27T14:16:00+00:00,2026-06-27T17:01:00+00:00,72.634302,72.23028,1000.0,-5.5624,,stop,165
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-28T01:36:00+00:00,2026-06-28T02:21:00+00:00,70.962131,70.617352,1000.0,-4.8586,,stop,45
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-28T07:06:00+00:00,2026-06-28T08:34:00+00:00,70.781897,71.27198,1000.0,6.9238,,tp,88
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-28T07:51:00+00:00,2026-06-28T08:38:00+00:00,71.112326,71.547764,1000.0,6.1232,,tp,47
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-28T08:36:00+00:00,2026-06-28T10:25:00+00:00,71.482807,71.026067,1000.0,-6.3895,,stop,109
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-28T12:31:00+00:00,2026-06-28T12:35:00+00:00,72.363951,71.873251,1000.0,-6.781,,stop,4
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-28T22:06:00+00:00,2026-06-28T22:18:00+00:00,71.422729,70.776314,1000.0,-9.0505,,stop,12
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-28T23:41:00+00:00,2026-06-29T00:02:00+00:00,71.743145,70.940802,1000.0,-11.1836,,stop,21
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-29T02:31:00+00:00,2026-06-29T03:10:00+00:00,71.863301,73.176619,1000.0,18.2752,,tp,39
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-29T03:06:00+00:00,2026-06-29T04:22:00+00:00,72.944705,72.069464,1000.0,-11.9987,,stop,76
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-29T06:21:00+00:00,2026-06-29T06:39:00+00:00,72.89464,72.256299,1000.0,-8.757,,stop,18
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-29T10:11:00+00:00,2026-06-29T11:04:00+00:00,73.445355,72.897608,1000.0,-7.4579,,stop,53
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-29T12:16:00+00:00,2026-06-29T12:40:00+00:00,74.066161,73.226557,1000.0,-11.3359,,stop,24
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-29T17:16:00+00:00,2026-06-29T22:51:00+00:00,76.028709,75.015348,1000.0,-13.3287,,stop,335
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-29T19:26:00+00:00,2026-06-29T20:42:00+00:00,75.948605,75.350522,1000.0,-7.8748,,stop,76
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-30T02:51:00+00:00,2026-06-30T02:59:00+00:00,74.867201,74.490238,1000.0,-5.0351,,stop,8
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-30T03:21:00+00:00,2026-06-30T03:24:00+00:00,74.937292,74.523143,1000.0,-5.5266,,stop,3
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-30T14:06:00+00:00,2026-06-30T15:05:00+00:00,73.375264,72.545118,1000.0,-11.3137,,stop,59
std,0.0025,0.0015,SOLUSDT,F_197,2026-06-30T19:36:00+00:00,2026-06-30T19:50:00+00:00,74.006083,73.44762,1000.0,-7.5462,,stop,14
std,0.0025,0.0015,SOLUSDT,F_197,2026-07-01T01:41:00+00:00,2026-07-01T03:54:00+00:00,74.236382,75.526641,1000.0,17.3804,,tp,133
std,0.0025,0.0015,SOLUSDT,F_197,2026-07-01T02:36:00+00:00,2026-07-01T06:37:00+00:00,74.837162,74.062184,1000.0,-10.3555,,stop,241
std,0.0025,0.0015,SOLUSDT,F_197,2026-07-01T03:51:00+00:00,2026-07-01T06:19:00+00:00,75.457968,74.754946,1000.0,-9.3167,,stop,148
std,0.0025,0.0015,SOLUSDT,F_197,2026-07-01T09:01:00+00:00,2026-07-01T11:01:00+00:00,75.287747,74.679109,1000.0,-8.0842,,stop,120
