symbol,NOVA_EPS,NOVA_FVG_MIN,NOVA_MSS_WINDOW,net,trades,win_pct,pf
ETHUSDT,2.0,0.1,8,32.72923415361069,2,100.0,inf
ETHUSDT,2.0,0.1,12,50.78703505453032,4,100.0,inf
ETHUSDT,2.0,0.1,20,68.87807392850145,7,100.0,inf
ETHUSDT,2.0,0.2,8,32.72923415361069,2,100.0,inf
ETHUSDT,2.0,0.2,12,50.78703505453032,4,100.0,inf
ETHUSDT,2.0,0.2,20,68.87807392850145,7,100.0,inf
ETHUSDT,2.0,0.3,8,32.72923415361069,2,100.0,inf
ETHUSDT,2.0,0.3,12,50.78703505453032,4,100.0,inf
ETHUSDT,2.0,0.3,20,68.87807392850145,7,100.0,inf
ETHUSDT,2.8,0.1,8,32.72923415361069,2,100.0,inf
ETHUSDT,2.8,0.1,12,45.767711255529406,3,100.0,inf
ETHUSDT,2.8,0.1,20,59.03260316000268,5,100.0,inf
ETHUSDT,2.8,0.2,8,32.72923415361069,2,100.0,inf
ETHUSDT,2.8,0.2,12,45.767711255529406,3,100.0,inf
ETHUSDT,2.8,0.2,20,59.03260316000268,5,100.0,inf
ETHUSDT,2.8,0.3,8,32.72923415361069,2,100.0,inf
ETHUSDT,2.8,0.3,12,45.767711255529406,3,100.0,inf
ETHUSDT,2.8,0.3,20,59.03260316000268,5,100.0,inf
ETHUSDT,3.5,0.1,8,20.015868659706843,1,100.0,inf
ETHUSDT,3.5,0.1,12,33.05434576162556,2,100.0,inf
ETHUSDT,3.5,0.1,20,36.65157579551823,3,100.0,inf
ETHUSDT,3.5,0.2,8,20.015868659706843,1,100.0,inf
ETHUSDT,3.5,0.2,12,33.05434576162556,2,100.0,inf
ETHUSDT,3.5,0.2,20,36.65157579551823,3,100.0,inf
ETHUSDT,3.5,0.3,8,20.015868659706843,1,100.0,inf
ETHUSDT,3.5,0.3,12,33.05434576162556,2,100.0,inf
ETHUSDT,3.5,0.3,20,36.65157579551823,3,100.0,inf
