symbol,NOVA_SCORE_TH,NOVA_FLOW_MOM,NOVA_VOL_MOM,net,trades,win_pct,pf
BTCUSDT,70,2.5,2.0,10.098726577781356,79,87.34,2.851644336364634
BTCUSDT,70,2.5,2.5,9.287422488233796,72,87.5,2.9098857328779175
BTCUSDT,70,2.5,3.0,9.646307887869208,68,88.24,3.2369384154652106
BTCUSDT,70,3.0,2.0,9.499060100801014,78,87.18,2.741692945240594
BTCUSDT,70,3.0,2.5,9.287422488233796,72,87.5,2.9098857328779175
BTCUSDT,70,3.0,3.0,9.646307887869208,68,88.24,3.2369384154652106
BTCUSDT,70,4.0,2.0,8.16853399303739,72,87.5,2.6658955285028023
BTCUSDT,70,4.0,2.5,8.491673924897182,67,88.06,2.969183633262889
BTCUSDT,70,4.0,3.0,8.363907924897182,65,87.69,2.9395552327481442
BTCUSDT,72,2.5,2.0,10.098726577781356,79,87.34,2.851644336364634
BTCUSDT,72,2.5,2.5,9.287422488233796,72,87.5,2.9098857328779175
BTCUSDT,72,2.5,3.0,9.646307887869208,68,88.24,3.2369384154652106
BTCUSDT,72,3.0,2.0,9.499060100801014,78,87.18,2.741692945240594
BTCUSDT,72,3.0,2.5,9.287422488233796,72,87.5,2.9098857328779175
BTCUSDT,72,3.0,3.0,9.646307887869208,68,88.24,3.2369384154652106
BTCUSDT,72,4.0,2.0,8.16853399303739,72,87.5,2.6658955285028023
BTCUSDT,72,4.0,2.5,8.491673924897182,67,88.06,2.969183633262889
BTCUSDT,72,4.0,3.0,8.363907924897182,65,87.69,2.9395552327481442
BTCUSDT,75,2.5,2.0,10.098726577781356,79,87.34,2.851644336364634
BTCUSDT,75,2.5,2.5,9.287422488233796,72,87.5,2.9098857328779175
BTCUSDT,75,2.5,3.0,9.646307887869208,68,88.24,3.2369384154652106
BTCUSDT,75,3.0,2.0,9.499060100801014,78,87.18,2.741692945240594
BTCUSDT,75,3.0,2.5,9.287422488233796,72,87.5,2.9098857328779175
BTCUSDT,75,3.0,3.0,9.646307887869208,68,88.24,3.2369384154652106
BTCUSDT,75,4.0,2.0,8.16853399303739,72,87.5,2.6658955285028023
BTCUSDT,75,4.0,2.5,8.491673924897182,67,88.06,2.969183633262889
BTCUSDT,75,4.0,3.0,8.363907924897182,65,87.69,2.9395552327481442
